tipo,nombre,url,descripcion,ejemplo
propiedad,container-type,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/container-type,An element can be established as a query container using the container-type CSS property. container-type is used to define the type of container context used in a container query. The available container contexts are:,/* Keyword values */ container-type: normal; container-type: size; container-type: inline-size; container-type: scroll-state;  /* Two values */ container-type: size scroll-state;  /* Global Values */ container-type: inherit; container-type: initial; container-type: revert; container-type: revert-layer; container-type: unset;
propiedad,content,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/content,"The content CSS property replaces content with a generated value. It can be used to define what is rendered inside an element or pseudo-element. For elements, the content property specifies whether the element renders normally (normal or none) or is replaced with an image (and associated ""alt"" text). For pseudo-elements and margin boxes, content defines the content as images, text, both, or none, which determines whether the element renders at all.",".topic-games::before {   content: ""ð® "" / ""games""; }  .topic-weather::before {   content: ""â "" / ""cloudy""; }  .topic-hot::before {   content: url(""/shared-assets/images/examples/fire.png"") / ""On fire"";   margin-right: 6px; }"
propiedad,content-visibility,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/content-visibility,"The content-visibility CSS property controls whether or not an element renders its contents at all, along with forcing a strong set of containments, allowing user agents to potentially omit large swathes of layout and rendering work until it becomes needed. It enables the user agent to skip an element's rendering work (including layout and painting) until it is needed â which makes the initial page load much faster.",content-visibility: visible;
propiedad,contrast(),https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/contrast,The contrast() CSS function adjusts the contrast of the input image. Its result is a <filter-function>.,filter: contrast(1);
propiedad,cos(),https://developer.mozilla.org/en-US/docs/Web/CSS/cos,"The cos() CSS function is a trigonometric function that returns the cosine of a number, which is a value between -1 and 1. The function contains a single calculation that must resolve to either a <number> or an <angle> by interpreting the result of the argument as radians. That is, cos(45deg), cos(0.125turn), and cos(3.14159 / 4) all represent the same value, approximately 0.707.",transform: translateX(calc(cos(0deg) * 140px))   translateY(calc(sin(0deg) * -140px));
propiedad,<counter>,https://developer.mozilla.org/en-US/docs/Web/CSS/counter,"The counter() CSS function returns a string representing the current value of the named counter, if there is one.",".double-list {   counter-reset: count -1; }  .double-list li {   counter-increment: count 2; }  .double-list li::marker {   content: counter(count, decimal) "") ""; }"
propiedad,counter-increment,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/counter-increment,"The counter-increment CSS property can be used to increase or decrease the value of the named CSS counters by the specified values, or to prevent all counters or an individual counter's value from being changed.",counter-increment: example-counter;
propiedad,counter-reset,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/counter-reset,"The counter-reset CSS property creates named CSS counters and initializes them to a specific value. It supports creating counters that count up from one to the number of elements, as well as those that count down from the number of elements to one.",counter-reset: none;
propiedad,counter-set,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/counter-set,The counter-set CSS property sets CSS counters on the element to the given values.,counter-set: none;
propiedad,@counter-style,https://developer.mozilla.org/en-US/docs/Web/CSS/@counter-style,The @counter-style CSS at-rule lets you extend predefined list styles and define your own counter styles that are not part of the predefined set of styles. The @counter-style rule contains descriptors defining how the counter value is converted into a string representation.,"@counter-style thumbs {   system: cyclic;   symbols: ""\1F44D"";   suffix: "" ""; }"
propiedad,counters(),https://developer.mozilla.org/en-US/docs/Web/CSS/counters,"The counters() CSS function enables combining markers when nesting counters. The function returns a string that concatenates the current values of the named and nested counters, if any are present, with the string provided. The third, optional parameter enables defining the list style.","ol {   counter-reset: index;   list-style-type: none; }  li::before {   counter-increment: index;   content: counters(index, ""."", decimal) "" ""; }"
propiedad,cross-fade(),https://developer.mozilla.org/en-US/docs/Web/CSS/cross-fade,"The cross-fade() CSS function can be used to blend two or more images at a defined transparency.
It can be used for many basic image manipulations, such as tinting an image with a solid color or highlighting a particular area of the page by combining an image with a radial gradient.","cross-fade(url(""white.png"") 0%, url(""black.png"") 100%); /* fully black */ cross-fade(url(""white.png"") 25%, url(""black.png"") 75%); /* 25% white, 75% black */ cross-fade(url(""white.png"") 50%, url(""black.png"") 50%); /* 50% white, 50% black */ cross-fade(url(""white.png"") 75%, url(""black.png"") 25%); /* 75% white, 25% black */ cross-fade(url(""white.png"") 100%, url(""black.png"") 0%); /* fully white */ cro"
propiedad,cubic-bezier(),https://developer.mozilla.org/en-US/docs/Web/CSS/easing-function#cubic_bÃ©zier_easing_function,The <easing-function> CSS data type represents a mathematical function that describes the rate at which a value changes.,"/* Keyword linear easing function */ linear                /* linear(0, 1) */  /* Custom linear easing functions */ linear(0, 0.25, 1) linear(0, 0.25 75%, 1)  /* Keyword cubic BÃ©zier easing functions */ ease                  /* cubic-bezier(0.25, 0.1, 0.25, 1) */ ease-in               /* cubic-bezier(0.42, 0, 1, 1) */ ease-out              /* cubic-bezier(0, 0, 0.58, 1) */ ease-in-out           /"
propiedad,cursor,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/cursor,"The cursor CSS property sets the mouse cursor, if any, to show when the mouse pointer is over an element.",cursor: help;
propiedad,<custom-ident>,https://developer.mozilla.org/en-US/docs/Web/CSS/custom-ident,"The <custom-ident> CSS data type denotes an arbitrary user-defined string used as an identifier. It is case-sensitive, and certain values are forbidden in various contexts to prevent ambiguity.",nono79            A mix of alphanumeric characters and numbers ground-level      A mix of alphanumeric characters and a dash -test             A dash followed by alphanumeric characters _internal         An underscore followed by alphanumeric characters \22 toto          A Unicode character followed by a sequence of alphanumeric characters scooby\.doo       A correctly escaped period
propiedad,cx,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/cx,"The cx CSS property defines the x-axis center point of an SVG <circle> or <ellipse> element. If present, it overrides the element's cx attribute.",/* length and percentage values */ cx: 20px; cx: 20%;  /* Global values */ cx: inherit; cx: initial; cx: revert; cx: revert-layer; cx: unset;
propiedad,cy,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/cy,"The cy CSS property defines the y-axis center point of an SVG <circle> or <ellipse> elements. If present, it overrides the element's cy attribute.",/* length and percentage values */ cy: 3px; cy: 20%;  /* Global values */ cy: inherit; cy: initial; cy: revert; cy: revert-layer; cy: unset;
propiedad,d,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/d,"The d CSS property defines a path to be drawn by the SVG <path> element. If present, it overrides the element's d attribute.","/* Default */ d: none;  /* Basic usage */ d: path(""m 5,5 h 35 L 20,30 z""); d: path(""M 0,25 l 50,150 l 200,50 z""); d: path(""M 10,5 l 90,0 -80,80 0,-60 80,80 -90,0 z"");  /* Global values */ d: inherit; d: initial; d: revert; d: revert-layer; d: unset;"
propiedad,<dashed-ident>,https://developer.mozilla.org/en-US/docs/Web/CSS/dashed-ident,The <dashed-ident> CSS data type denotes an arbitrary string used as an identifier.,"html {   --primary-color: red;   --secondary-color: blue;   --tertiary-color: green; }  h1, h4 {   color: var(--primary-color); }  h2, h5 {   color: var(--secondary-color); }  h3, h6 {   color: var(--tertiary-color); }"
propiedad,descent-override (@font-face),https://developer.mozilla.org/en-US/docs/Web/CSS/@font-face/descent-override,The descent-override CSS descriptor for the @font-face at-rule defines the descent metric for the font. The descent metric is the height below the baseline that CSS uses to lay out line boxes in an inline formatting context.,descent-override: normal; descent-override: 90%;
propiedad,<dimension>,https://developer.mozilla.org/en-US/docs/Web/CSS/dimension,"The <dimension> CSS data type represents a <number> with a unit attached to it, for example 10px.",12px      12 pixels 1rem      1 rem 1.2pt     1.2 points 2200ms    2200 milliseconds 5s        5 seconds 200hz     200 Hertz 200Hz     200 Hertz (values are case insensitive)
propiedad,direction,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/direction,"The direction CSS property sets the direction of text, table and grid columns, and horizontal overflow. Use rtl for languages written from right to left (like Hebrew or Arabic), and ltr for those written from left to right (like English and most other languages).",direction: ltr;
propiedad,display,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/display,"The display CSS property sets whether an element is treated as a block or inline box and the layout used for its children, such as flow layout, grid or flex.",display: block;
propiedad,<display-box>,https://developer.mozilla.org/en-US/docs/Web/CSS/display-box,These keywords define whether an element generates display boxes at all.,<display-box> =   contents  |  none
propiedad,<display-inside>,https://developer.mozilla.org/en-US/docs/Web/CSS/display-inside,"These keywords specify the element's inner display type, which defines the type of formatting context that lays out its contents (assuming it is a non-replaced element). These keywords are used as values of the display property, and can be used for legacy purposes as a single keyword, or as defined in the Level 3 specification alongside a value from the <display-outside> keywords.",<display-inside> =   flow       |  flow-root  |  table      |  flex       |  grid       |  ruby
propiedad,<display-internal>,https://developer.mozilla.org/en-US/docs/Web/CSS/display-internal,"Some layout models such as table and ruby have a complex internal structure, with several different roles that their children and descendants can fill. This page defines those ""internal"" display values, which only have meaning within that particular layout mode.",<display-internal> =   table-row-group      |  table-header-group   |  table-footer-group   |  table-row            |  table-cell           |  table-column-group   |  table-column         |  table-caption        |  ruby-base            |  ruby-text            |  ruby-base-container  |  ruby-text-container
propiedad,<display-legacy>,https://developer.mozilla.org/en-US/docs/Web/CSS/display-legacy,"CSS 2 used a single-keyword syntax for the display property, requiring separate keywords for block-level and inline-level variants of the same layout mode. This page details those values.",<display-legacy> =   inline-block  |  inline-table  |  inline-flex   |  inline-grid
propiedad,<display-listitem>,https://developer.mozilla.org/en-US/docs/Web/CSS/display-listitem,The list-item keyword causes the element to generate a ::marker pseudo-element with the content specified by its list-style properties (for example a bullet point) together with a principal box of the specified type for its own contents.,<display-listitem> =   <display-outside>?     &&  [ flow | flow-root ]?  &&  list-item              <display-outside> =   block   |  inline  |  run-in
propiedad,<display-outside>,https://developer.mozilla.org/en-US/docs/Web/CSS/display-outside,"The <display-outside> keywords specify the element's outer display type, which is essentially its role in flow layout. These keywords are used as values of the display property, and can be used for legacy purposes as a single keyword, or as defined in the Level 3 specification alongside a value from the <display-inside> keywords.",<display-outside> =   block   |  inline  |  run-in
propiedad,dominant-baseline,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/dominant-baseline,"The dominant-baseline CSS property specifies the specific baseline used to align the box's text and inline-level contents. It also indicates the default alignment baseline of any boxes participating in baseline alignment in the box's alignment context. If present, it overrides the shape's dominant-baseline attribute.",/* Initial value */ dominant-baseline: auto;  /* Keyword values */ dominant-baseline: alphabetic; dominant-baseline: central; dominant-baseline: hanging; dominant-baseline: ideographic; dominant-baseline: mathematical; dominant-baseline: middle; dominant-baseline: text-bottom; dominant-baseline: text-top;  /* Global values */ dominant-baseline: inherit; dominant-baseline: initial; dominant-baselin
propiedad,drop-shadow(),https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function/drop-shadow,The drop-shadow() CSS function applies a drop shadow effect to the input image. Its result is a <filter-function>.,filter: drop-shadow(30px 10px 4px #4444dd);
propiedad,<easing-function>,https://developer.mozilla.org/en-US/docs/Web/CSS/easing-function,The <easing-function> CSS data type represents a mathematical function that describes the rate at which a value changes.,"/* Keyword linear easing function */ linear                /* linear(0, 1) */  /* Custom linear easing functions */ linear(0, 0.25, 1) linear(0, 0.25 75%, 1)  /* Keyword cubic BÃ©zier easing functions */ ease                  /* cubic-bezier(0.25, 0.1, 0.25, 1) */ ease-in               /* cubic-bezier(0.42, 0, 1, 1) */ ease-out              /* cubic-bezier(0, 0, 0.58, 1) */ ease-in-out           /"
propiedad,element(),https://developer.mozilla.org/en-US/docs/Web/CSS/element,"The element() CSS function defines an <image> value generated from an arbitrary HTML element. This image is live, meaning that if the HTML element is changed, the CSS properties using the resulting value are automatically updated.",element(id)
propiedad,ellipse(),https://developer.mozilla.org/en-US/docs/Web/CSS/basic-shape#ellipse,"The <basic-shape> CSS data type represents a shape used in the clip-path, shape-outside, and offset-path properties.",clip-path: inset(22% 12% 15px 35px);
propiedad,empty-cells,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/empty-cells,The empty-cells CSS property sets whether borders and backgrounds appear around <table> cells that have no visible content.,empty-cells: show;
propiedad,env(),https://developer.mozilla.org/en-US/docs/Web/CSS/env,The env() CSS function can be used to insert the value of a user-agent defined environment variable into your CSS.,"/* Without a fallback value */ env(safe-area-inset-top); env(titlebar-area-width); env(viewport-segment-right 0 0);  /* With a fallback value */ env(safe-area-inset-right, 1em); env(titlebar-area-y, 40px); env(viewport-segment-width 0 0, 40%);"
propiedad,exp(),https://developer.mozilla.org/en-US/docs/Web/CSS/exp,The exp() CSS function is an exponential function that takes a number as an argument and returns the mathematical constant e raised to the power of the given number.,/* A <number> value */ width: calc(100px * exp(-1)); /* 100px * 0.367879441171442 = 36.8px */ width: calc(100px * exp(0)); /* 100px * 1 = 100px */ width: calc(100px * exp(1)); /* 100px * 2.718281828459045 = 271.8px */
propiedad,fallback (@counter-style),https://developer.mozilla.org/en-US/docs/Web/CSS/@counter-style/fallback,The fallback descriptor of the @counter-style at-rule can be used to specify a counter style to fall back to if the counter style being defined cannot create a marker representation for a particular counter value.,/* Keyword values */ fallback: lower-alpha; fallback: custom-gangnam-style;
propiedad,field-sizing,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/field-sizing,"The field-sizing CSS property enables you to control the sizing behavior of elements that are given a default preferred size, such as form control elements. This property enables you to override the default sizing behavior, allowing form controls to adjust in size to fit their contents.",/* Keyword values */ field-sizing: content; field-sizing: fixed;  /* Global values */ field-sizing: inherit; field-sizing: initial; field-sizing: revert; field-sizing: revert-layer; field-sizing: unset;
propiedad,fill,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/fill,"The fill CSS property defines how SVG text content and the interior canvas of SVG shapes are filled or painted. If present, it overrides the element's fill attribute.","/* keywords */ fill: none; fill: context-fill; fill: context-stroke;  /* <color> values */ fill: red; fill: hsl(120deg 75% 25% / 60%);  /* <url> values */ fill: url(""#gradientElementID""); fill: url(""star.png"");  /* <url> with fallback */ fill: url(""#gradientElementID"") blue; fill: url(""star.png"") none;  /* Global values */ fill: inherit; fill: initial; fill: revert; fill: revert-layer; fill: unset"
propiedad,fill-opacity,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/fill-opacity,"The fill-opacity CSS property defines the opacity of the painting operation (color, gradient, pattern, etc.) applied to SVG shapes or text content elements to fill the element. The property defines the opacity of the element's fill only; it does not affect the stroke. If present, it overrides the element's fill-opacity attribute.",/* numeric and percentage values */ fill-opacity: 0.2; fill-opacity: 20%;  /* Global values */ fill-opacity: inherit; fill-opacity: initial; fill-opacity: revert; fill-opacity: revert-layer; fill-opacity: unset;
propiedad,fill-rule,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/fill-rule,"The fill-rule CSS property defines the rule used to determine which parts of the SVG shape's canvas are included inside a shape to be filled. If present, it overrides the element's fill-rule attribute.",/* keywords */ fill-rule: evenodd; fill-rule: nonzero;  /* Global values */ fill-rule: inherit; fill-rule: initial; fill-rule: revert; fill-rule: revert-layer; fill-rule: unset;
propiedad,filter,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/filter,"The filter CSS property applies graphical effects like blur or color shift to an element. Filters are commonly used to adjust the rendering of images, backgrounds, and borders.","filter: url(""/shared-assets/images/examples/shadow.svg#element-id"");"
propiedad,<filter-function>,https://developer.mozilla.org/en-US/docs/Web/CSS/filter-function,The <filter-function> CSS data type represents a graphical effect that can change the appearance of an input image. It is used in the filter and backdrop-filter properties.,<filter-function> =   <blur()>         |  <brightness()>   |  <contrast()>     |  <drop-shadow()>  |  <grayscale()>    |  <hue-rotate()>   |  <invert()>       |  <opacity()>      |  <sepia()>        |  <saturate()>     <blur()> =   blur( <length>? )  <brightness()> =   brightness( [ <number> | <percentage> ]? )  <contrast()> =   contrast( [ <number> | <percentage> ]? )  <drop-shadow()> =   drop-sh
propiedad,fit-content(),https://developer.mozilla.org/en-US/docs/Web/CSS/fit-content,"The fit-content sizing keyword represents an element size that adapts to its content while staying within the limits of its container.
The keyword ensures that the element is never smaller than its minimum intrinsic size (min-content) or larger than its maximum intrinsic size (max-content).",/* Used in sizing properties */ width: fit-content; height: fit-content; inline-size: fit-content; block-size: fit-content;
propiedad,<flex>,https://developer.mozilla.org/en-US/docs/Web/CSS/flex_value,"The <flex> CSS data type denotes a flexible length within a grid container. It is used in grid-template-columns, grid-template-rows and other related properties.",1fr    /* Using an integer value */ 2.5fr  /* Using a float value */
propiedad,flex,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex,The flex CSS shorthand property sets how a flex item will grow or shrink to fit the space available in its flex container.,flex: 1;
propiedad,flex-basis,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex-basis,The flex-basis CSS property sets the initial main size of a flex item. It sets the size of the content box unless otherwise set with box-sizing.,flex-basis: auto;
propiedad,flex-direction,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex-direction,The flex-direction CSS property sets how flex items are placed in the flex container defining the main axis and the direction (normal or reversed).,flex-direction: row;
propiedad,flex-flow,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex-flow,"The flex-flow CSS shorthand property specifies the direction of a flex container, as well as its wrapping behavior.",flex-flow: row wrap;
propiedad,flex-grow,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex-grow,"The flex-grow CSS property sets the flex grow factor, which specifies how much of the flex container's positive free space, if any, should be assigned to the flex item's main size.",flex-grow: 1;
propiedad,flex-shrink,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex-shrink,"The flex-shrink CSS property sets the flex shrink factor of a flex item. If the size of all flex items is larger than the flex container, the flex items can shrink to fit according to their flex-shrink value. Each flex line's negative free space is distributed between the line's flex items that have a flex-shrink value greater than 0.",flex-shrink: 0;
propiedad,flex-wrap,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flex-wrap,"The flex-wrap CSS property sets whether flex items are forced onto one line or can wrap onto multiple lines. If wrapping is allowed, it sets the direction that lines are stacked.",flex-wrap: nowrap;
propiedad,float,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/float,"The float CSS property places an element on the left or right side of its container, allowing text and inline elements to wrap around it. The element is removed from the normal flow of the page, though still remaining a part of the flow (in contrast to absolute positioning).",float: none;
propiedad,flood-color,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flood-color,"The flood-color CSS property defines the color of the current filter primitive subregion in <feFlood> and <feDropShadow> elements within a <filter>. If present, it overrides the element's flood-color attribute.",/* <color> values */ flood-color: red; flood-color: hsl(120deg 75% 25% / 60%); flood-color: currentColor;  /* Global values */ flood-color: inherit; flood-color: initial; flood-color: revert; flood-color: revert-layer; flood-color: unset;
propiedad,flood-opacity,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/flood-opacity,"The flood-opacity CSS property defines the opacity of the current filter primitive subregion in <feFlood> and <feDropShadow> elements within a <filter>. If present, it overrides the element's flood-opacity attribute.",/* numeric and percentage values */ flood-opacity: 0.2; flood-opacity: 20%;  /* Global values */ flood-opacity: inherit; flood-opacity: initial; flood-opacity: revert; flood-opacity: revert-layer; flood-opacity: unset;
propiedad,font,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font,"The font CSS shorthand property sets all the different properties of an element's font. Alternatively, it sets an element's font to a system font.","font:   1.2rem ""Fira Sans"",   sans-serif;"
propiedad,font-display (@font-face),https://developer.mozilla.org/en-US/docs/Web/CSS/@font-face/font-display,The font-display descriptor for the @font-face at-rule determines how a font face is displayed based on whether and when it is downloaded and ready to use.,/* Keyword values */ font-display: auto; font-display: block; font-display: swap; font-display: fallback; font-display: optional;
propiedad,@font-face,https://developer.mozilla.org/en-US/docs/Web/CSS/@font-face,The @font-face CSS at-rule specifies a custom font with which to display text; the font can be loaded from either a remote server or a locally-installed font on the user's own computer.,"@font-face {   font-family: ""Trickster"";   src:     local(""Trickster""),     url(""trickster-COLRv1.otf"") format(""opentype"") tech(color-COLRv1),     url(""trickster-outline.otf"") format(""opentype""),     url(""trickster-outline.woff"") format(""woff""); }"
propiedad,font-family,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-family,The font-family CSS property specifies a prioritized list of one or more font family names and/or generic family names for the selected element.,"font-family: ""Georgia"", serif;"
propiedad,font-family (@font-face),https://developer.mozilla.org/en-US/docs/Web/CSS/@font-face/font-family,The font-family CSS descriptor sets the font family for a font specified in an @font-face at-rule.,"/* <string> values */ font-family: ""font family""; font-family: ""another font family"";  /* <custom-ident> value */ font-family: example-font;"
propiedad,font-family (@font-palette-values),https://developer.mozilla.org/en-US/docs/Web/CSS/@font-palette-values/font-family,The @font-palette-values descriptor font-family is used to specify which font-family palette values are to be applied to. This need to match exactly the values used when setting the CSS font-family.,"@font-palette-values --Dark-mode {   font-family: ""Bungee Spice"";   /* other palette settings follow */ }"
propiedad,font-feature-settings,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-feature-settings,The font-feature-settings CSS property controls advanced typographic features in OpenType fonts.,font-feature-settings: normal;
propiedad,font-feature-settings (@font-face),https://developer.mozilla.org/en-US/docs/Web/CSS/@font-face/font-feature-settings,"The font-feature-settings CSS descriptor allows you to define the initial settings to use for the font defined by the @font-face at-rule. You can further use this descriptor to control typographic font features such as ligatures, small caps, and swashes, for the font defined by @font-face. The values for this descriptor are the same as the font-feature-settings property, except for the global keyword values.","/* Use the default settings */ font-feature-settings: normal;  /* Set values for OpenType feature tags */ font-feature-settings: ""smcp""; font-feature-settings: ""smcp"" on; font-feature-settings: ""swsh"" 2;"
propiedad,@font-feature-values,https://developer.mozilla.org/en-US/docs/Web/CSS/@font-feature-values,The @font-feature-values CSS at-rule lets you use a common name in the font-variant-alternates property for features activated differently in OpenType. This can help simplify your CSS when using multiple fonts.,@font-feature-values Font Name {   font-display: swap;   @styleset {     nice-style: 12;   }   @swash {     fancy: 2;   } }
propiedad,font-kerning,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-kerning,The font-kerning CSS property sets the use of the kerning information stored in a font.,font-kerning: auto;
propiedad,font-language-override,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-language-override,The font-language-override CSS property controls the use of language-specific glyphs in a typeface.,"/* Keyword value */ font-language-override: normal;  /* <string> values */ font-language-override: ""ENG""; /* Use English glyphs */ font-language-override: ""TRK""; /* Use Turkish glyphs */  /* Global values */ font-language-override: inherit; font-language-override: initial; font-language-override: revert; font-language-override: revert-layer; font-language-override: unset;"
propiedad,font-optical-sizing,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-optical-sizing,The font-optical-sizing CSS property sets whether text rendering is optimized for viewing at different sizes.,font-optical-sizing: auto;
propiedad,font-palette,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-palette,The font-palette CSS property allows specifying one of the many palettes contained in a color font that a user agent may use for the font. Users can also override the values in a palette or create a new palette by using the @font-palette-values at-rule.,"/* Using a font-defined palette */ font-palette: normal;  /* Using a user-defined palette */ font-palette: --one;  /* Creating a new palette by blending two others */ font-palette: palette-mix(in lch, --blue, --yellow);"
propiedad,@font-palette-values,https://developer.mozilla.org/en-US/docs/Web/CSS/@font-palette-values,The @font-palette-values CSS at-rule allows you to customize the default values of font-palette created by the font-maker.,"@font-palette-values --identifier {   font-family: ""Bixa""; } .my-class {   font-palette: --identifier; }"
propiedad,font-size,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-size,"The font-size CSS property sets the size of the font. Changing the font size also updates the sizes of the font size-relative <length> units, such as em, ex, and so forth.",font-size: 1.2rem;
propiedad,font-size-adjust,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-size-adjust,"The font-size-adjust CSS property provides a way to modify the size of lowercase letters relative to the size of uppercase letters, which defines the overall font-size. This property is useful for situations where font fallback can occur.",/* Keyword */ font-size-adjust: none;  /* One value: <number> or from-font */ font-size-adjust: 0.5; font-size-adjust: from-font;  /* Two values */ font-size-adjust: ex-height 0.5; font-size-adjust: ch-width from-font;  /* Global values */ font-size-adjust: inherit; font-size-adjust: initial; font-size-adjust: revert; font-size-adjust: revert-layer; font-size-adjust: unset;
propiedad,font-style,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-style,"The font-style CSS property sets whether a font should be styled with a normal, italic, or oblique face from its font-family.",font-style: normal;
propiedad,font-style (@font-face),https://developer.mozilla.org/en-US/docs/Web/CSS/@font-face/font-style,The font-style CSS descriptor allows authors to specify font styles for the fonts specified in the @font-face at-rule.,font-style: normal; font-style: italic; font-style: oblique; font-style: oblique 30deg; font-style: oblique 30deg 50deg;
propiedad,font-synthesis,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-synthesis,"The font-synthesis shorthand CSS property lets you specify whether or not the browser may synthesize the bold, italic, small-caps, and/or subscript and superscript typefaces when they are missing in the specified font-family.",font-synthesis: weight style small-caps;
propiedad,font-synthesis-position,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-synthesis-position,"The font-synthesis-position CSS property lets you specify whether or not a browser may synthesize the subscript and superscript ""position"" typefaces when they are missing in a font family, while using font-variant-position to set the positions.",/* Keyword values */ font-synthesis-position: auto; font-synthesis-position: none;  /* Global values */ font-synthesis-position: inherit; font-synthesis-position: initial; font-synthesis-position: revert; font-synthesis-position: revert-layer; font-synthesis-position: unset;
propiedad,font-synthesis-small-caps,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-synthesis-small-caps,The font-synthesis-small-caps CSS property lets you specify whether or not the browser may synthesize small-caps typeface when it is missing in a font family. Small-caps glyphs typically use the form of uppercase letters but are reduced to the size of lowercase letters.,/* Keyword values */ font-synthesis-small-caps: auto; font-synthesis-small-caps: none;  /* Global values */ font-synthesis-small-caps: inherit; font-synthesis-small-caps: initial; font-synthesis-small-caps: revert; font-synthesis-small-caps: revert-layer; font-synthesis-small-caps: unset;
propiedad,font-synthesis-style,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-synthesis-style,The font-synthesis-style CSS property lets you specify whether or not the browser may synthesize the oblique typeface when it is missing in a font family.,/* Keyword values */ font-synthesis-style: auto; font-synthesis-style: none; font-synthesis-style: oblique-only;  /* Global values */ font-synthesis-style: inherit; font-synthesis-style: initial; font-synthesis-style: revert; font-synthesis-style: revert-layer; font-synthesis-style: unset;
propiedad,font-synthesis-weight,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-synthesis-weight,The font-synthesis-weight CSS property lets you specify whether or not the browser may synthesize the bold typeface when it is missing in a font family.,/* Keyword values */ font-synthesis-weight: auto; font-synthesis-weight: none;  /* Global values */ font-synthesis-weight: inherit; font-synthesis-weight: initial; font-synthesis-weight: revert; font-synthesis-weight: revert-layer; font-synthesis-weight: unset;
propiedad,font-variant,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-variant,The font-variant CSS shorthand property allows you to set all the font variants for a font.,font-variant: normal;
propiedad,font-variant-alternates,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-variant-alternates,The font-variant-alternates CSS property controls the usage of alternate glyphs. These alternate glyphs may be referenced by alternative names defined in @font-feature-values.,/* Keyword values */ font-variant-alternates: normal; font-variant-alternates: historical-forms;  /* Functional notation values */ font-variant-alternates: stylistic(user-defined-ident); font-variant-alternates: styleset(user-defined-ident); font-variant-alternates: character-variant(user-defined-ident); font-variant-alternates: swash(user-defined-ident); font-variant-alternates: ornaments(user-de
propiedad,font-variant-caps,https://developer.mozilla.org/en-US/docs/Web/CSS/Reference/Properties/font-variant-caps,The font-variant-caps CSS property controls the use of alternate glyphs used for small or petite capitals or for titling.,font-variant-caps: normal;
